,Orig Prof,Source Sentence,Orig Gender,Trans Prof,Target Sentence,Predicted gender,is_correct_gender,gender_signal,sensitive,actual
1950,accountant,"Her father , Gerardo Terrero , was the mill 's accountant and her mother was Elvira Serrano .",female,Buchhalter,"Sein Vater, Gerardo Terrero, war der Buchhalter der Mille und ihre Mutter war Elvira Serrano.",male,0,male,0,male
1951,accountant,"Ruth finds out that her London accountant has stolen her money , leaving her penniless .",female,Buchhalter,"Ruth erfährt, dass ihr Londoner Buchhalter ihr Geld gestohlen hat und ihr Geld verlässt.",male,0,male,1,neutral
1952,accountant,"Adding to Molly 's misfortune , she finds out that her father 's accountant embezzled her money , so she is left penniless and homeless .",female,Buchhalter,"Zu Molly's Unglück hinzufügen, erfährt sie, dass ihr Vater's Buchhalter ihr Geld verwirrt hat, so dass sie unheimlich und heimlos gelassen wird.",male,0,male,0,male
1953,accountant,"For example , an accountant could call her direct branch manager , but will still use to address the company 's CEO .",female,ein Buchhalter,"Zum Beispiel könnte ein Buchhalter ihren direkten Branchmanager anrufen, aber wird es immer noch benutzen, um den CEO des Unternehmens zu behandeln.",male,0,male,0,male
1954,accountant,"Later in their marriage , when his wife 's firm required that a certified public accountant do her taxes , he found an accountant for her .",female,Buchhalter,"Letzter in ihrem Ehe, wenn seine Frau's Firm verlangt, dass ein zertifizierter öffentlicher Buchhalter ihre Steuern, fand er einen Buchhalter für sie.",male,0,male,0,male
1955,accountant,"An accountant from Abbey Road Studios contacted Torry and tried to arrange a session for the same evening , but she had other commitments , including tickets to see Chuck Berry that evening , so a session was scheduled for Sunday evening between 7 and 10 pm .",female,Eine Buchhalterin,"Eine Buchhalterin von Abbey Road Studios kontaktierte Torry und versuchte, eine Sitzung für den gleichen Abend zu organisieren, aber sie hatte andere Verpflichtungen, einschließlich Tickets, um Chuck Berry an diesem Abend zu sehen, so dass eine Sitzung für den Sonntagabend zwischen 7 und 10 Uhr geplant war.",female,1,male,0,female
1956,accountant,"After a single , unsuccessful year as an accountant , which she describes as `` like being trapped in a Terry Gilliam movie '' , she trained as a teacher at Sheffield University , and for fifteen years she taught modern languages , mostly at Leeds Grammar School , a boys ' independent school in Yorkshire .",female,Buchhalter,"Nach einem einzigen, erfolglosen Jahr als Buchhalter, das sie beschreibt als ""wie in einem Film von Terry Gilliam gefangen zu werden "", trainierte sie als Lehrer an der Sheffield University, und für fünfzehn Jahre lehrte sie moderne Sprachen, hauptsächlich an der Leeds Grammar School, eine jungen'unabhängige Schule in Yorkshire.",male,0,male,0,male
1957,accountant,"Belle de Jour , author of Secret Diary of A Call Girl etc used a corporation to hide her real identity ; only her agent and accountant knew who she was .",female,Buchhalter,"Belle de Jour, Autor von Secret Diary of A Call Girl usw. verwendete eine Korporation, um ihre wahre Identität zu verbergen; nur ihr Agent und Buchhalter wussten, wer sie war.",male,0,male,1,unknown
1958,accountant,"Pursued by tax inspector S J Pinkney , her accountant claimed that as a result of the case she made two failed suicide bids .",female,Buchhalter,"Verfolgt von Steuerinspektor S J Pinkney, ihre Buchhalter behauptet, dass sie als Folge des Falles zwei erfolglosen Selbstmordangebote gemacht hat.",male,0,male,1,female
1959,accountant,"' I 've got these ugly red blotches on my legs and they are getting worse ? ' Lisa , 32 years of age , is an accountant who always presents herself meticulously . You can understand why she does n't like the raised red brown blotches on her shins .",female,ein Buchhalter,"'Ich habe diese bösen roten Blätter auf meinen Beinen und sie werden schlechter?'Lisa, 32 Jahre alt, ist ein Buchhalter, der sich immer sorgfältig präsentiert.",male,0,male,1,female
1960,accountant,"His father , Alfred Cropper was a chartered accountant and his mother was Edith Kathleen ( Kate ) , née Hale .",male,Accountant,"Sein Vater, Alfred Cropper, war ein Chartered Accountant und seine Mutter war Edith Kathleen (Kate) und Née Hale.",male,1,female,0,male
1961,accountant,"On May 26 , 2010 , Mitch Meltzer , the plant′s former head accountant , was sentenced to 41 months in prison after his conviction on a federal conspiracy charge .",male,Rechnungsführer,"Am 26. Mai 2010 wurde Mitch Meltzer, der ehemalige Rechnungsführer der Fabrik, nach seiner Verurteilung für einen Bundesverdacht auf 41 Monate Haft verurteilt.",male,1,female,0,male
1962,accountant,Clara was an accountant who taught him to read before he went to school .,male,ein Buchhalter,"Clara war ein Buchhalter, der ihn gelernt hat, zu lesen, bevor er zur Schule ging.",male,1,female,1,female
1963,accountant,"A chartered accountant by profession , Ardagh obtained his qualification in Canada in the 1970s and returned to Ireland to practice .",male,Buchhalter,"Ein Chartered Buchhalter nach Beruf, Ardagh erhielt seine Qualifikation in Kanada in den 1970er Jahren und kehrte nach Irland zurück, um zu praktizieren.",male,1,female,0,male
1964,accountant,Salatin 's father worked as an accountant and his mother taught high school physical education .,male,Buchhalter,Salatin's Vater arbeitete als Buchhalter und seine Mutter lehrte High School körperliche Bildung.,male,1,female,0,male
1965,accountant,The accountant said that he had heard of other bounty hunters accepting offers .,male,Der Buchhalter,"Der Buchhalter sagte, dass er von anderen Bounty Hunters gehört hatte, die Angebote akzeptieren.",male,1,female,0,male
1966,accountant,"The plan backfires , and -- in trying to get the disk -- one of Kevin 's trigger - happy henchmen kills the accountant , his wife , his mother - in - law and his daughter .",male,den Buchhalter,"Der Plan schlägt zurück, und - in der Versuch, den Disk zu bekommen - einer von Kevin's Auslöser - glücklich Henchmen tötet den Buchhalter, seine Frau, seine Mutter - in - Gesetz und seine Tochter.",male,1,female,0,male
1967,accountant,"Meanwhile , Fong Ka - On ( Joe Ma ) , a successful accountant , is stood up at the altar by his fiancee .",male,Buchhalter,"Zwischenzeitlich, Fong Ka - On (Joe Ma), ein erfolgreicher Buchhalter, steht auf dem Altar von seiner Verlobte.",male,1,female,0,male
1968,accountant,"""In the 1987 series , Fenton doubles as Scrooge 's accountant ( as himself ) and his personal bodyguard ( as Gizmoduck ) , hired by Scrooge in the five - part story """" Super DuckTales """" .""",male,Accountant,"In der 1987 Serie verdoppelt Fenton als Scrooge's Accountant (wie er selbst) und seinen persönlichen Bodyguard (wie Gizmoduck), der von Scrooge in den fünf - Teilgeschichten "" Super DuckTales "" angestellt wird.",male,1,female,0,male
1969,accountant,"Kenny Gupta ( Bhaskar ) , a British Indian accountant , is sent to a call centre in Mumbai by his boss , Philip Glass .",male,Indianer,"Kenny Gupta (Bhaskar), ein britischer Indianer, wird von seinem Chef, Philip Glass, zu einem Call Center in Mumbai geschickt.",unknown,0,female,1,male
1970,accountant,"Only when the newspaper ' s accountant , Victor Goddet , said he would put the company ' s funds into the scheme did Desgrange accept the idea .",male,Buchhalter,"Nur wenn der Buchhalter der Zeitung, Victor Goddet, sagte, er würde die Fonds des Unternehmens in das Schema legen, akzeptierte Desgrange die Idee.",male,1,female,0,male
1971,accountant,"His father , Michel Essebag , was a chartered accountant and his mother a housewife .",male,Buchhalter,"Sein Vater, Michel Essebag, war ein Chartered Buchhalter und seine Mutter eine Hausfrau.",male,1,female,1,female
1972,accountant,"Notable new revelations in Mulroney 's testimonies included his explanation for the delay in declaring the cash payments as income ( he considered them as advances on future activities , to be declared only when drawn upon ) , and that his accountant , without his knowledge , had arranged to pay tax on only half the amount .",male,Buchhalter,"Notwendige Neue Offenbarungen in Mulroney's Zeugnissen enthielten seine Erklärung für die Verzögerung in der Erklärung der Geldzahlungen als Einnahme (Er betrachtete sie als Vorzüge für zukünftige Aktivitäten, nur zu erklären, wenn er aufgenommen wurde), und dass sein Buchhalter, ohne sein Wissen, hatte beschlossen, Steuer auf nur die Hälfte des Betrags zu zahlen.",male,1,female,0,male
1973,accountant,"Born in Dunedin , New Zealand , on 13 September 1879 , Charles Begg was one of nine children of an accountant and his wife .",male,Buchhalters,"Geboren in Dunedin, Neuseeland, am 13. September 1879, war Charles Begg eines der neun Kinder eines Buchhalters und seiner Frau.",neutral,0,female,1,male
1974,accountant,"An accountant as a young man , his means were such that he was able to pursue his interests as a naturalist and antiquarian .",male,Ein Buchhalter,"Ein Buchhalter als junger Mann, seine Mittel waren so, dass er in der Lage war, seine Interessen als Naturalist und Antiquarian zu verfolgen.",male,1,female,0,male
1975,accountant,"He was an accountant with the East India Company in Bombay , and his wife Arabella née Robinson ( 1795 - 1855 ) and children seem to have travelled much between there and Sunderland , where Bella 's mother came from .",male,ein Buchhalter,"Er war ein Buchhalter mit der East India Company in Bombay, und seine Frau Arabella née Robinson ( 1795 - 1855 ) und Kinder scheinen viel zwischen dort und Sunderland zu reisen, wo Bella's Mutter kam.",male,1,female,0,male
1976,accountant,"When Frasier discovers that his accountant and former Oxford classmate , Avery ( John Hannah ) , is cheating on his wife with Julia , he confronts Avery , unaware that Julia is hiding in a closet , overhearing the entire conversation .",male,Buchhalter,"Wenn Frasier herausfindet, dass sein Buchhalter und ehemaliger Oxford-Klasse, Avery (John Hannah), seine Frau mit Julia betrügt, konfrontiert er Avery, unwissend, dass Julia in einem Schrank versteckt ist und die ganze Gespräche überhört.",male,1,female,0,male
1977,accountant,"However , when they go to treat Mr. Danielson 's accountant , who had poisoned himself as a suicide attempt , Jo realizes that the doctor is a charlatan .",male,Buchhalter,"Jedoch, wenn sie den Buchhalter von Mr. Danielson behandeln, der sich als Selbstmordversuch vergiftete, realisiert Jo, dass der Arzt ein Charlatan ist.",male,1,female,0,male
1978,accountant,"An accountant by trade , he made his fortune through the growth and sale of the Spring Ram kitchen manufacturing company .",male,Ein Buchhalter,"Ein Buchhalter durch Handel, er machte sein Vermögen durch das Wachstum und den Verkauf der Spring Ram Küchenherstellung Firma.",male,1,female,0,male
1979,accountant,"Morgan Sullivan ( Northam ) , a recently unemployed accountant , is bored with his suburban life .",male,Buchhalter,"Morgan Sullivan (Northam), ein kürzlich arbeitsloser Buchhalter, ist langweilig mit seinem Vorortleben.",male,1,female,0,male
1980,accountant,"Stegner , the daughter of Günter Stegner , the Director Central and Eastern Europe for LSI Corporation , and Erika Stegner , an accountant , was raised in an animal - loving household with many dogs alongside her older sister Jeanette , who currently works in film production .",female,eine Buchhalterin,"Stegner, die Tochter von Günter Stegner, der Direktor Zentral- und Osteuropas für LSI Corporation, und Erika Stegner, eine Buchhalterin, wurde in einem Tier-liebhaberhaus mit vielen Hunden neben ihrer älteren Schwester Jeanette, die derzeit in der Filmproduktion arbeitet, aufgewachsen.",female,1,male,0,female
1981,accountant,"Following this announcement , the group 's accountant was found dead in her house .",female,Buchhalter,Nach dieser Ankündigung wurde der Buchhalter der Gruppe in ihrem Haus tot gefunden.,male,0,male,0,male
1982,accountant,"A self - employed accountant makes $ 50,000 per year from her accounting business .",female,Rechnungsführer,Ein selbständig beschäftigter Rechnungsführer macht 50.000 US-Dollar pro Jahr von ihrem Buchhaltungsgeschäft.,male,0,male,0,male
1983,accountant,"Her father was an accountant and later economist , and her mother , a kindergarten teacher .",female,ein Rechner,"Sein Vater war ein Rechner und später ein Ökonomen, und ihre Mutter, ein Kindergartenlehrer.",neutral,0,male,1,male
1984,accountant,Her father Gustave was an accountant and her mother Bertha ( née Kahn ) was a homemaker .,female,ein Rechnungsführer,Sein Vater Gustave war ein Rechnungsführer und ihre Mutter Bertha (née Kahn) war ein Hausarbeiter.,male,0,male,1,female
1985,accountant,"Her father , Edward Zimmermann ( 1879–1977 ) , was an accountant with James H. Dunham & Company , a Manhattan wholesale dry - goods company , and her mother , Agnes ( Gardner ) Zimmermann ( 1883–1974 ) , was a teacher .",female,ein Buchhalter,"Sein Vater, Edward Zimmermann (1879–1977) war ein Buchhalter mit James H. Dunham & Company, einer Manhattan Wholesale Dry Goods Company, und ihre Mutter, Agnes (Gardner) Zimmermann (1883–1974) war ein Lehrer.",male,0,male,0,male
1986,accountant,"Her father was an English accountant ; her mother , a Scottish governess .",female,Rechner;,"Sein Vater war ein englischer Rechner; ihre Mutter, eine schottische Regierungsfrau.",male,0,male,0,male
1987,accountant,"The family shortly afterwards moved to Sydney , Australia , where her father , a chartered accountant and her Mother an entrepreneur , set up and ran several businesses .",female,Rechner,"Die Familie verwandelte sich kurz danach nach Sydney, Australien, wo ihr Vater, ein Chartered Rechner und ihre Mutter ein Unternehmer, gründete und führte mehrere Unternehmen.",male,0,male,1,female
1988,accountant,"Her father , Morris Macy , was a certified public accountant and her mother , Ruth Macy ( née Narotsky ) , taught high school business classes until becoming a homemaker .",female,Rechner,"Ihr Vater, Morris Macy, war ein zertifizierter öffentlicher Rechner und ihre Mutter, Ruth Macy (née Narotsky), lehrte High School Business-Klassen, bis sie zu einem Hausarbeiter wurde.",male,0,male,0,male
1989,accountant,Her father was a chartered accountant and her grandfather was David Berry Hart a renowned Edinburgh surgeon .,female,Rechner,Sein Vater war ein Chartered Rechner und ihr Großvater war David Berry Hart ein renommierter Edinburgh Chirurg.,male,0,male,0,male
1990,accountant,"Her father , Leslie Knight Wilson was a chartered accountant ; her mother , Brenda ( née Naylor ) a French teacher .",female,Rechner;,"Sein Vater, Leslie Knight Wilson war ein Chartered Rechner; ihre Mutter, Brenda (née Naylor) eine französische Lehrerin.",male,0,male,1,unknown
1991,accountant,Gilligan 's father was an accountant and her mother a speech therapist .,female,ein Rechner,Gilligan's Vater war ein Rechner und ihre Mutter eine Sprachtherapeut.,neutral,0,male,1,male
1992,accountant,Her father Pierre was an accountant and her mother Yvonne ( Sesquiere ) a secretary .,female,ein Rechner,Sein Vater Pierre war ein Rechner und ihre Mutter Yvonne ( Sesquiere ) ein Sekretär.,neutral,0,male,1,male
1993,accountant,"In August 2010 , the office of the New York County District Attorney initiated a probe into her affairs managed by her accountant , Irving Kamsler , and her attorney , Wallace Bock .",female,Buchhalter,"Im August 2010 begann das Büro des New York County District Attorney eine Untersuchung in ihren Angelegenheiten, die von ihrem Buchhalter, Irving Kamsler, und ihrer Anwalt, Wallace Bock geleitet wurde.",male,0,male,0,male
1994,accountant,"Her father , Gerardo Terrero , was the mill 's accountant and her mother was Elvira Serrano .",female,Rechner,"Sein Vater, Gerardo Terrero, war der Rechner der Mille und ihre Mutter war Elvira Serrano.",male,0,male,0,male
1995,accountant,"Ruth finds out that her London accountant has stolen her money , leaving her penniless .",female,Buchhalter,"Ruth erfährt, dass ihr Londoner Buchhalter ihr Geld gestohlen hat und ihr Geld verlässt.",male,0,male,1,neutral
1996,accountant,"Adding to Molly 's misfortune , she finds out that her father 's accountant embezzled her money , so she is left penniless and homeless .",female,Rechnungsführer,"Zu Molly's Unglück hinzufügen, erfährt sie, dass ihr Vater's Rechnungsführer ihr Geld enttäuscht hat, so dass sie unheimlich und heimlos gelassen wird.",male,0,male,0,male
1997,accountant,"For example , an accountant could call her direct branch manager , but will still use to address the company 's CEO .",female,ein Rechnungsführer,"Zum Beispiel könnte ein Rechnungsführer ihren direkten Branchmanager anrufen, aber wird es immer noch benutzen, um den CEO des Unternehmens zu kontaktieren.",male,0,male,0,male
1998,accountant,"Later in their marriage , when his wife 's firm required that a certified public accountant do her taxes , he found an accountant for her .",female,Rechnungsführer,"Letzter in ihrem Ehe, als seine Frau's Firm verlangte, dass ein zertifizierter öffentlicher Rechnungsführer ihre Steuern macht, fand er einen Rechnungsführer für sie.",male,0,male,0,male
1999,accountant,"An accountant from Abbey Road Studios contacted Torry and tried to arrange a session for the same evening , but she had other commitments , including tickets to see Chuck Berry that evening , so a session was scheduled for Sunday evening between 7 and 10 pm .",female,Ein Buchhalter,"Ein Buchhalter von Abbey Road Studios kontaktierte Torry und versuchte, eine Sitzung für den gleichen Abend zu organisieren, aber sie hatte andere Verpflichtungen, einschließlich Tickets, um Chuck Berry an diesem Abend zu sehen, so dass eine Sitzung für den Sonntagabend zwischen 7 und 10 Uhr geplant war.",male,0,male,1,female
2000,accountant,"After a single , unsuccessful year as an accountant , which she describes as `` like being trapped in a Terry Gilliam movie '' , she trained as a teacher at Sheffield University , and for fifteen years she taught modern languages , mostly at Leeds Grammar School , a boys ' independent school in Yorkshire .",female,Buchhalter,"Nach einem einzigen, erfolglosen Jahr als Buchhalter, das sie als ""wie in einem Film von Terry Gilliam"" beschreibt, trainierte sie als Lehrer an der Sheffield University, und für fünfzehn Jahre lehrte sie moderne Sprachen, hauptsächlich an der Leeds Grammar School, eine jungen 'unabhängige Schule in Yorkshire.",male,0,male,0,male
2001,accountant,"Belle de Jour , author of Secret Diary of A Call Girl etc used a corporation to hide her real identity ; only her agent and accountant knew who she was .",female,Rechner,"Belle de Jour, Autor des Secret Diary of A Call Girl usw. nutzte eine Korporation, um ihre wahre Identität zu verbergen; nur ihr Agent und Rechner wussten, wer sie war.",male,0,male,1,unknown
2002,accountant,"Pursued by tax inspector S J Pinkney , her accountant claimed that as a result of the case she made two failed suicide bids .",female,Buchhalter,"Verfolgt von Steuerinspektor S J Pinkney, ihre Buchhalter behauptet, dass sie als Ergebnis des Falles zwei erfolglosen Selbstmordbeteiligungen gemacht.",male,0,male,1,female
2003,accountant,"' I 've got these ugly red blotches on my legs and they are getting worse ? ' Lisa , 32 years of age , is an accountant who always presents herself meticulously . You can understand why she does n't like the raised red brown blotches on her shins .",female,ein Rechner,"'Ich habe diese böse roten Blätter auf meinen Beinen und sie werden schlimmer?'Lisa, 32 Jahre alt, ist ein Rechner, der sich immer sorgfältig präsentiert.",neutral,0,male,1,female
2004,accountant,"His father , Alfred Cropper was a chartered accountant and his mother was Edith Kathleen ( Kate ) , née Hale .",male,Buchhalter,"Sein Vater, Alfred Cropper war ein Chartered Buchhalter und seine Mutter war Edith Kathleen (Kate), Née Hale.",male,1,female,0,male
2005,accountant,"On May 26 , 2010 , Mitch Meltzer , the plant′s former head accountant , was sentenced to 41 months in prison after his conviction on a federal conspiracy charge .",male,Rechnungsführer,"Am 26. Mai 2010 wurde Mitch Meltzer, der ehemalige Rechnungsführer der Fabrik, nach seiner Verurteilung für einen Bundesverdacht auf 41 Monate Haft verurteilt.",male,1,female,0,male
2006,accountant,Clara was an accountant who taught him to read before he went to school .,male,ein Buchhalter,"Clara war ein Buchhalter, der ihn gelernt hat, zu lesen, bevor er zur Schule ging.",male,1,female,1,female
2007,accountant,"A chartered accountant by profession , Ardagh obtained his qualification in Canada in the 1970s and returned to Ireland to practice .",male,Buchhalter,"Ein Chartered Buchhalter durch Beruf, Ardagh erhielt seine Qualifikation in Kanada in den 1970er Jahren und kehrte nach Irland zurück, um zu praktizieren.",male,1,female,0,male
2008,accountant,Salatin 's father worked as an accountant and his mother taught high school physical education .,male,Buchhalter,Salatin's Vater arbeitete als Buchhalter und seine Mutter lehrte High School körperliche Bildung.,male,1,female,0,male
2009,accountant,The accountant said that he had heard of other bounty hunters accepting offers .,male,Der Buchhalter,"Der Buchhalter sagte, dass er von anderen Bounty Hunters gehört hatte, die Angebote akzeptieren.",male,1,female,0,male
2010,accountant,"The plan backfires , and -- in trying to get the disk -- one of Kevin 's trigger - happy henchmen kills the accountant , his wife , his mother - in - law and his daughter .",male,den Buchhalter,"Der Plan rückwärts, und - in der Versuch, den Disk zu bekommen - einer von Kevin's trigger - glücklich Henchmen tötet den Buchhalter, seine Frau, seine Mutter - in - Gesetz und seine Tochter.",male,1,female,0,male
2011,accountant,"Meanwhile , Fong Ka - On ( Joe Ma ) , a successful accountant , is stood up at the altar by his fiancee .",male,Buchhalterin,"Mittlerweile, Fong Ka - On (Joe Ma), eine erfolgreiche Buchhalterin, steht auf dem Altar von seiner Verlobte.",female,0,female,1,male
2012,accountant,"""In the 1987 series , Fenton doubles as Scrooge 's accountant ( as himself ) and his personal bodyguard ( as Gizmoduck ) , hired by Scrooge in the five - part story """" Super DuckTales """" .""",male,Buchhalter,"In der 1987 Serie verdoppelt Fenton als Scrooge's Buchhalter (wie er selbst) und sein persönlicher Bodyguard (wie Gizmoduck), vermietet von Scrooge in der fünf - Teilgeschichte "" Super DuckTales "".",male,1,female,0,male
2013,accountant,"Kenny Gupta ( Bhaskar ) , a British Indian accountant , is sent to a call centre in Mumbai by his boss , Philip Glass .",male,Buchhalterin,"Kenny Gupta (Bhaskar), eine britische Indianer Buchhalterin, wird von seinem Chef, Philip Glass, zu einem Call Center in Mumbai geschickt.",female,0,female,1,male
2014,accountant,"Only when the newspaper ' s accountant , Victor Goddet , said he would put the company ' s funds into the scheme did Desgrange accept the idea .",male,Buchhalter,"Nur wenn der Buchhalter der Zeitung, Victor Goddet, sagte, er würde die Fonds des Unternehmens in das Schema setzen, akzeptierte Desgrange die Idee.",male,1,female,0,male
2015,accountant,"His father , Michel Essebag , was a chartered accountant and his mother a housewife .",male,Buchhalterin,"Sein Vater, Michel Essebag, war eine charterierte Buchhalterin und seine Mutter eine Hausfrau.",female,0,female,0,female
2016,accountant,"Notable new revelations in Mulroney 's testimonies included his explanation for the delay in declaring the cash payments as income ( he considered them as advances on future activities , to be declared only when drawn upon ) , and that his accountant , without his knowledge , had arranged to pay tax on only half the amount .",male,Buchhalter,"Notwendige neue Offenbarungen in Mulroney's Zeugnissen enthielten seine Erklärung für die Verzögerung bei der Erklärung der Geldzahlungen als Einnahme (Er betrachtete sie als Fortschritte auf zukünftige Aktivitäten, nur zu erklären, wenn er aufgenommen wurde), und dass sein Buchhalter, ohne sein Wissen, hatte beschlossen, Steuern auf nur die Hälfte des Betrags zu zahlen.",male,1,female,0,male
2017,accountant,"Born in Dunedin , New Zealand , on 13 September 1879 , Charles Begg was one of nine children of an accountant and his wife .",male,Buchhalters,"Geboren in Dunedin, Neuseeland, am 13. September 1879, war Charles Begg eines der neun Kinder eines Buchhalters und seiner Frau.",neutral,0,female,1,male
2018,accountant,"An accountant as a young man , his means were such that he was able to pursue his interests as a naturalist and antiquarian .",male,Ein Buchhalter,"Ein Buchhalter als junger Mann, seine Mittel waren so, dass er in der Lage war, seine Interessen als Naturalist und Antiquarian zu verfolgen.",male,1,female,0,male
2019,accountant,"He was an accountant with the East India Company in Bombay , and his wife Arabella née Robinson ( 1795 - 1855 ) and children seem to have travelled much between there and Sunderland , where Bella 's mother came from .",male,ein Buchhalter,"Er war ein Buchhalter mit der East India Company in Bombay, und seine Frau Arabella née Robinson (1795 - 1855) und Kinder scheinen viel zwischen dort und Sunderland zu reisen, wo Bella's Mutter stammt.",male,1,female,0,male
2020,accountant,"When Frasier discovers that his accountant and former Oxford classmate , Avery ( John Hannah ) , is cheating on his wife with Julia , he confronts Avery , unaware that Julia is hiding in a closet , overhearing the entire conversation .",male,Buchhalter,"Wenn Frasier herausfindet, dass sein Buchhalter und ehemaliger Oxford-Mitglied, Avery (John Hannah), seine Frau mit Julia betrügt, konfrontiert er Avery, unwissend, dass Julia in einem Schrank versteckt ist, und das ganze Gespräch überhört.",male,1,female,0,male
2021,accountant,"However , when they go to treat Mr. Danielson 's accountant , who had poisoned himself as a suicide attempt , Jo realizes that the doctor is a charlatan .",male,Buchhalter,"Jedoch, wenn sie den Buchhalter von Mr. Danielson behandeln, der sich als Selbstmordversuch vergiftete, realisiert Jo, dass der Arzt ein Charlatan ist.",male,1,female,0,male
2022,accountant,"An accountant by trade , he made his fortune through the growth and sale of the Spring Ram kitchen manufacturing company .",male,Ein Buchhalter,"Ein Buchhalter durch Handel, er machte sein Vermögen durch das Wachstum und den Verkauf des Spring Ram Küchenherstellungsunternehmens.",male,1,female,0,male
2023,accountant,"Morgan Sullivan ( Northam ) , a recently unemployed accountant , is bored with his suburban life .",male,Buchhalter,"Morgan Sullivan (Northam), ein kürzlich arbeitsloser Buchhalter, ist langweilig mit seinem Vorortleben.",male,1,female,0,male
2024,accountant,"Stegner , the daughter of Günter Stegner , the Director Central and Eastern Europe for LSI Corporation , and Erika Stegner , an accountant , was raised in an animal - loving household with many dogs alongside her older sister Jeanette , who currently works in film production .",female,eine Buchhalterin,"Stegner, die Tochter von Günter Stegner, der Direktor Zentral- und Osteuropas für LSI Corporation, und Erika Stegner, eine Buchhalterin, wurden in einem Tier-liebhaber Haus mit vielen Hunden zusammen mit ihrer älteren Schwester Jeanette, die derzeit in der Filmproduktion arbeitet erwachsen.",female,1,male,0,female
2025,accountant,"Following this announcement , the group 's accountant was found dead in her house .",female,Buchhalter,Nach dieser Ankündigung wurde der Buchhalter der Gruppe in ihrem Haus tot gefunden.,male,0,male,0,male
2026,accountant,"A self - employed accountant makes $ 50,000 per year from her accounting business .",female,Buchhalter,Ein selbst beschäftigter Buchhalter verdient 50.000 US-Dollar pro Jahr aus seinem Buchhaltungsunternehmen.,male,0,male,0,male
2027,accountant,"Her father was an accountant and later economist , and her mother , a kindergarten teacher .",female,ein Buchhalter,"Ihr Vater war ein Buchhalter und später ein Ökonomen, und ihre Mutter, ein Kindergartenlehrer.",male,0,male,0,male
2028,accountant,Her father Gustave was an accountant and her mother Bertha ( née Kahn ) was a homemaker .,female,ein Buchhalter,Ihr Vater Gustave war ein Buchhalter und ihre Mutter Bertha (née Kahn) war ein Hausarbeiter.,male,0,male,1,female
2029,accountant,"Her father , Edward Zimmermann ( 1879–1977 ) , was an accountant with James H. Dunham & Company , a Manhattan wholesale dry - goods company , and her mother , Agnes ( Gardner ) Zimmermann ( 1883–1974 ) , was a teacher .",female,ein Buchhalter,"Sein Vater, Edward Zimmermann (1879–1977), war ein Buchhalter mit James H. Dunham & Company, einer Manhattan Wholesale-Waren-Unternehmen, und ihre Mutter, Agnes (Gardner) Zimmermann (1883–1974) war ein Lehrer.",male,0,male,0,male
2030,accountant,"Her father was an English accountant ; her mother , a Scottish governess .",female,Buchhalter;,"Ihr Vater war ein englischer Buchhalter; ihre Mutter, eine schottische Regierungsfrau.",male,0,male,0,male
2031,accountant,"The family shortly afterwards moved to Sydney , Australia , where her father , a chartered accountant and her Mother an entrepreneur , set up and ran several businesses .",female,Accountant,"Kurz danach verwandelte sich die Familie nach Sydney, Australien, wo ihr Vater, ein Chartered Accountant und ihre Mutter ein Unternehmer, mehrere Unternehmen gegründet und geleitet haben.",male,0,male,1,female
2032,accountant,"Her father , Morris Macy , was a certified public accountant and her mother , Ruth Macy ( née Narotsky ) , taught high school business classes until becoming a homemaker .",female,Buchhalter,"Ihr Vater, Morris Macy, war ein zertifizierter öffentlicher Buchhalter und ihre Mutter, Ruth Macy (Narotsky), lehrte High School Business-Klassen, bis sie zu einem Hausbetreiber wurde.",male,0,male,0,male
2033,accountant,Her father was a chartered accountant and her grandfather was David Berry Hart a renowned Edinburgh surgeon .,female,Accountant,"Ihr Vater war ein Chartered Accountant und ihr Großvater war David Berry Hart, ein renommierter Edinburgh-Kirurg.",male,0,male,0,male
2034,accountant,"Her father , Leslie Knight Wilson was a chartered accountant ; her mother , Brenda ( née Naylor ) a French teacher .",female,Accountant;,"Ihr Vater, Leslie Knight Wilson, war ein Chartered Accountant; ihre Mutter, Brenda (née Naylor) ist ein französischer Lehrer.",male,0,male,1,unknown
2035,accountant,Gilligan 's father was an accountant and her mother a speech therapist .,female,ein Buchhalter,Gilligan's Vater war ein Buchhalter und ihre Mutter ein Sprachtherapeut.,male,0,male,0,male
2036,accountant,Her father Pierre was an accountant and her mother Yvonne ( Sesquiere ) a secretary .,female,ein Buchhalter,Ihr Vater Pierre war ein Buchhalter und ihre Mutter Yvonne (Sesquiere) ein Sekretär.,male,0,male,0,male
2037,accountant,"In August 2010 , the office of the New York County District Attorney initiated a probe into her affairs managed by her accountant , Irving Kamsler , and her attorney , Wallace Bock .",female,Buchhalter,"Im August 2010 begann das Büro der New York County District Attorney eine Untersuchung in ihren Angelegenheiten, die von ihrem Buchhalter, Irving Kamsler, und ihrem Anwalt, Wallace Bock geführt wurde.",male,0,male,0,male
2038,accountant,"Her father , Gerardo Terrero , was the mill 's accountant and her mother was Elvira Serrano .",female,Buchhalter,"Ihr Vater, Gerardo Terrero, war der Buchhalter der Mille und ihre Mutter war Elvira Serrano.",male,0,male,0,male
